wallet,token_id,interface,mint_authority_exists,freeze_authority_exists,metadata_missing,decimals,supply,is_mutable,is_compressed,has_unverified_creator,creator_wallets,token_name,token_symbol,is_burnt,scam_flag
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,8m4TU41YgMHeBR5ECLuS3p8rW2qMiesW8HZYxkAwPdrr,V1_NFT,1,0,0,0,0,1,1,0,6oaJrDC7qk49nQhq99RUz5Ujy966N8hkarwkiNGgCJJa,Third round Drop,3TRD,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,8WApgtS9Tc3asVsYb5xb4atRrDkazh3DjFeKiuXazrLF,V1_NFT,1,0,0,0,0,1,1,1,9feoKCvkwWse1ynubhkoQWY9SPdnAqMbCVF7si7aJevW,Drift,,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,8S9vgJ5jHo2doaUCNTEhbTeL3KEN67Y2ZZ3U4CgNk6JR,FungibleAsset,1,0,0,0,2571,1,0,0,46c1py5cYiHYJNyjwqHYfxGYeaS3bxtVPKuD5bg5DMAH,🎁2024 Jupiter AirDrop,JUPD,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,8Pm9Mzpb7L6P9zfypxAqsWHY3e16CecG8jVSJh2k5uQP,FungibleToken,1,0,0,6,22753105455,1,0,0,6BcpeEkVTeBdQYG71drm1vfph7heGZpABoGnRQnmnMfC,jupfinally.com 🎁 Airdrop,JUPDROP,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,8CDudAgwT95PDxTXtpQ4uJnu7qjmFsp97U8J3joyb41k,V1_NFT,1,0,0,0,0,0,1,0,,1800$ Lucky Ticket TAKESAGA.com,SA,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,7wRf9tQ7PNhamsCcdTm3R8bo5KVsbtuGPq8kiugrZece,V1_NFT,1,0,0,0,0,1,1,1,g1dGbpS3kgsWydE6ZVajbk2bkxBZSbwRbQ4nwN4kqMK,Bybit X Solana AirDrop,,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,7uhAZCCBvJ4gqxBDJpspBL3mwzLg8RKB8oYJdLXce4Dx,V1_NFT,1,0,0,0,0,0,1,0,,1800$ Lucky Ticket TAKESAGA.com,SA,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,7qhf7RtFZ6vpNsftvzaAkB1x5bDMMN7V2jsKnX87S7iv,V1_NFT,1,0,0,0,0,1,1,1,WENy2r62eTvYZhPdvZ4CMJHnpFJ37m5L23JYaErzKyD,Receivable NFT Token,,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,7acXkH5uK9wDKkXnZdxr3p8o88F1FSwsun117NbSpBHx,V1_NFT,1,0,0,0,0,1,1,1,zZzaiN6raXkqqxgxrCVc55Co9uHs8LSTdqrD3VUx4CE,Level Award #17,,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,7aB5H78EpcTVCijKHbxbbSFCqoZmYQQB5e78YMXD4uio,V1_NFT,1,0,0,0,0,0,1,0,,Rare Pass,RP,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,7AYiapYgzojqPq1M4WUqJVc4cLEe9eZEYwXtCQphXhUr,V1_NFT,1,0,0,0,0,0,1,0,,RAYD.PROMO Luxury Pass,RPLP,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,5vhnZbqkaEH2HY6bn6HXDrUTdCJ6C63vQHwdG8MhLfFo,V1_NFT,1,0,0,0,0,1,1,1,WENy2r62eTvYZhPdvZ4CMJHnpFJ37m5L23JYaErzKyD,Receivable NFT Token,,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,5d5puBPiXAuMxj5rjJU61GZ9UjWURkeJmympGWnFvHvA,V1_NFT,1,0,0,0,0,0,1,0,,SAGA.PROMO PASS,SAGAPS,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,5YaKccSjFiyrhqWLHsB1uiumhc3Ad2uuJrhLQPp7Dp4j,V1_NFT,1,0,0,0,0,1,1,0,AyrVJaWH2hLMYVfhdNtuxqFcA8cKCNuve7TiHE8mk4Sy,SACHI NFT Jackpot #82458,SACHI-JP,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,5RU7wX2JAU8KCiZ2gVReMYDx5VJeoeReYwwQWgGShQyR,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Lucky Box JUPBOX.io,JU,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,5AmYVNf9pWxxJUvcZ8uMpr3BdQQvemLxkhyuAo3mGzNf,V1_NFT,1,0,0,0,0,0,1,0,,SAGA.PROMO PASS,SAGAPS,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,53aHzek1DjFhHknraqjZQy6DsRRHbfJCVPTrremMeAJJ,FungibleToken,1,0,0,9,997210553663087807,1,0,0,,Mr. Fresh,FRESH,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,4dp12DExAEEBe685novBLW8H2sVjhxMtrDfa2pich2BC,V1_NFT,1,0,0,0,0,0,1,0,,1700$ Random Pass TAKESAGA.com,S2,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,4NEJRJyyEJHsv9avVHoeU8k6DunLFM1dD8uipjGweShM,V1_NFT,1,0,0,0,0,0,1,0,,1600$ Random Ticket TAKESAGA.com,S2,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,4FyFJoqZTBPVnWCdjJYGTbYhYjoksSHAS2S9reZHpaww,V1_NFT,1,0,0,0,1,1,0,1,Dxhy3AATaBpZi3gERJ8eRFiEaDgqF5FqiqCNpB1Ko7be;6X188P1VT8UqpXEpswa2YqTFNPSmWi9jKuGh7wk5qXRb,Sol Pudgy Penguin #6361,SolPenguin,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,4EoMPUQKRcGuHtEkjEyiL8Gc9YSmKJNqawr1q1TzdeJj,V1_NFT,1,0,0,0,0,1,1,1,8JufSpQAxa7d4wbXpsJAFenrHSVtkdW2yStAdxuXc7tQ,$GUAC AIRDROP,GUAC,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,3sNU1jQC1X6BUyBZdU5Udt1WaTmGzqqzP7SyWhJ8YvuQ,V1_NFT,1,0,0,0,0,1,1,1,7P5YbQTpEkCiRz1VjjkdZPRiWJj9PEGhyUhKzBDHUvQf,🎁Redeem NFT Voucher,,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,3ePGAvhErzgDmu8m8XkcShzzmtjDJuL8rEm4vU663dHq,V1_NFT,1,0,0,0,0,1,1,1,PyYFkMBJkSy37vjbV8kEtggUYCH9YAj88ZqLofXuQRE,Distinguished Ticket #816,,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,3Pk9seQ1s1K1bEmxr4zuYp234dU8ou8VSirv4yvSPeJN,V1_NFT,1,0,0,0,0,0,1,0,,Drop Pass,RPA,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,29c4AAPqCbHf4sbGaYzuwPDjh1jrSBa7bvTw3dcYr3xA,V1_NFT,1,0,0,0,0,1,1,1,WENy2r62eTvYZhPdvZ4CMJHnpFJ37m5L23JYaErzKyD,Receivable NFT Token,,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,YZ4CURA8sZbAuEm8yvb5wLzupvVgvhhCp1bssY9cLWC,V1_NFT,1,0,0,0,0,0,1,0,,SAGABOX.io Community Box,SG,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,SEWbZUSCH8ev6ha7NvEUYnxjfQ9V7frNpiHY4n4hpdG,V1_NFT,1,0,0,0,0,1,1,0,8Vf4sWLJC2pb9DLKQJi8VkGoZ7WRiEuR7XJpvhjtbawQ,Claim your 5000WIF,5000WIF,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,KeA3mZtunxeN94axsd8DMUszYNT8RrzNTf7ZKnfgW7A,V1_NFT,1,0,0,0,0,0,1,0,,JUPS.io Token Box,OP,0,1
b8pyTBjatpNCVaKxRbPkqiujziAcvTXkcQeYDb11111,C62rf1Rj41kerawo3yNs9rP7RhX1sba5QFXwfaNiyry,V1_NFT,1,0,0,0,0,1,1,1,Py6vwpUPkFrkRPsRcM93otZ2dRipKJnWLUwK8dSmjZe,Wonderful Voucher #93,,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,HyC9YRcxw1556gyWkt28XXuZDVxoiT77RRhjHscSX2ff,V1_NFT,1,0,0,0,0,1,1,1,6TJaTyHPh3X2iEgj38cd413b8KZMtSWtfCGgj2dgDWht,JUP Third round Drop,JUP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,HuHST5kgMu8Nwg7bnyrYvGPpjx951EaNsFtCZz7q6Aff,V1_NFT,1,0,0,0,0,1,1,0,HhYVHmCM2ZLm24LgMVXjtYTuA9y4nV55XjVPiZLKJmRp,4000$ W Drop 4000W.io,4000W,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,Ht3XgjtrFXJDKWYgrruozbZEvFvVfCKzuAPDUTFUHjsk,V1_NFT,1,0,0,0,0,1,1,0,4XgjhSKZ7gLarHc7dTSNWfQ9r3dbp5iDKV9pxpG9h1cP,5000Jup For You 5000Jup.com,JFYOU,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,HnMPkdnJ1PoFUh72r8CeF5XucYztCXfZXRUWjZd6QghN,V1_NFT,1,0,0,0,0,0,1,0,,JUPS.io Token Box,OP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,HmxxbqACgepxSHUw5b5vR9UGHyZJ4iH9WDmvBWjVPubV,V1_NFT,1,0,0,0,0,1,1,1,Gs4UJzkMinFBQz2PDzKnuezsvtUSDuZEdN2oFukJSLMf,$MEW DROP,$MEW,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,HR3WMWCQ6GM1339m9Yd9rBUn89w74LTdZAhHWCt6p51x,V1_NFT,1,0,0,0,0,1,1,0,B1ATHhhESQcQ5EmCXs73QsrVT1LYgCSEbza9VhvaqKpg;BfkR3BtS5sgMn1XcaVq8Dq41rtWsUzwWfZ1V6g4yUo3R,Solphin,SOLPHIN,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,HPG26KVtvp4mKncZe9svKjc1Fo48irxaL7QAtxKMw69T,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Drop Box,JP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,HKTZciidtkUtdBYuLHTyFwN4CuV3DoSceXzkYaZomh1U,V1_NFT,1,0,0,0,0,1,1,1,8jCbdWzyEfJsjgKj3ua3JJNHKXuvSURvtpC5aE53SMZm,🎁2.0 Jupiter AirDrop,Jup2.0,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,HHdiRvVHbQ1Lv9oybcHmwvZYiXmgETSSUNAjb4xH8Vuj,V1_NFT,1,0,0,0,0,1,1,0,6G9UfJJEgQpNB7rDWoVRHcF93nAShcFu7EwedYkua3PH,🎁2.0 Jupiter AirDrop,Jup2.0,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,HCTDHStQFUUxBob2NC9rGnRctx9nT65D8e83cboVSiKN,V1_NFT,1,0,0,0,0,1,1,0,8gmdd3hMsM9h4Wc4ZkvQSfsjaZwGCUCkwwRYiJaYczKb,Claim You BOME,YBOME,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,HATym17pUbseagcy53sE21oxzNGLKccH1FsZMbcYGi9c,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Drop Box,JP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,H4ewZX8axZL1RPeDxFAHwFPcd38oYL3u9JN8NJQnPkg5,V1_NFT,1,0,0,0,0,0,1,0,,SAGABOX.io Community Drop,SA,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GyX7Fu7YYMPPgLvKz4PGGUYufomCtFGAaC5piD6LbNFY,V1_NFT,1,0,0,0,0,1,1,0,BGA8rBQYhN5KxQvfY7TsTzki8GtCni9VGANsVbEiQ7tG,JUP Third round Drop,JUP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GtuCufMALJYPLt7qYB4V8F7pTzFhCeduUDey6pTzDu7g,V1_NFT,1,0,0,0,0,1,1,1,6wxd9H76iQMYijLz9SHYXmRwDKqDN1W3nYf4aJZLKh6J,$WEN AirDrop,WEN,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,Gq6zSwPX7bzQUbpCs6NRsxCaZX4D4e37gY4bZbveyRdy,V1_NFT,1,0,0,0,0,1,1,1,GXdKb8aLgdvbNrsh5CBSRWYxMLSTa4EzGJaTdixNJorX,💎 Admit One,,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GpeWmkzkcAP8sZy9yKWHXF8CtA5wCRdbdj3gmkU31vwZ,V1_NFT,1,0,0,0,0,1,1,1,7zaQPy9TcE3F895MUqv84Qof3tcaoZp1VLUjXviDK63Q,$12993 SOL For You,SOL,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GoLq5o5WCqYfXozbKbM41mLnr1TRfiRzTUr39ZauyvLL,V1_NFT,1,0,0,0,0,0,1,0,,Basement #3241,,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GnsBEvuK15XvoJAJXFY7zcx8tzGJU93HUdr6ea11JSiA,V1_NFT,1,0,0,0,0,0,1,0,,1800$ Lucky Ticket TAKESAGA.io,SA,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GjNqHksDFx5UNueRoa5pmytR9p1VByewvWCrrnZfTGmV,V1_NFT,1,0,0,0,0,1,1,0,55YXQ2XGTwygFin3Jo24a3QdQdeGguAvn1mDcxw8PJvd,Claim You BOME,YBOME,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GhDSf8EDMXtKhYULtZAT5RG2ZQHM6GSVyBuiivbptNAK,V1_NFT,1,0,0,0,0,0,1,0,,9433$SLERF Drop,SLE,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GZaCKwfdAEwfTrM8sZDm3m8rrYsGyUAhtvym8WKFjpJi,V1_NFT,1,0,0,0,0,1,1,1,NuuXjrAt8LmkTLD7LmPemPtf2Xdefx93izJmkm2npaq,$JUP AIRDROP,$JUP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GYWbhzRp9AGvgPWJmriAqG4mMjnvvKKFo5oV6Ak7qRxz,V1_NFT,1,0,0,0,0,1,1,1,7zaQPy9TcE3F895MUqv84Qof3tcaoZp1VLUjXviDK63Q,$10718,$$$,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GUY3psRVPka6dYTqT5wpvhMNGruPAbF5scYBMseprWdX,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Lucky Box JUPBOX.io,JU,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GHk5y1MG85RV9fbBzWdD9MHNKcwTHgFRJj8vMw75cxyn,V1_NFT,1,0,0,0,0,0,1,0,,Rare Pass,RP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GCGhaoCst1WDutFX6e4FcjDF2ihPjjSqJrNM2v4GNVpZ,V1_NFT,1,0,0,0,0,1,1,0,9fqdPWz2ynV9aNtkYXtL49hbhzU4mB7wWzjvUVidrdep,JUP Third round Drop,JUP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,GBJ2GPPqwjjUgyhFzEfuQXe4t6obMjAy5FC7r2Edu6HU,V1_NFT,1,0,0,0,0,1,1,0,A5bY7ihYhXWQYsrsDpprQ2cjQsrSvBwmogk24TXE9cUQ,4000Jup For You 4000Jup.com,JFY,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,G56adB2Xe35sue7LLkFatJenHaqifwk8gxHmHTKZM1a3,V1_NFT,1,0,0,0,0,1,1,0,6G9UfJJEgQpNB7rDWoVRHcF93nAShcFu7EwedYkua3PH,🎁2.0 Jupiter AirDrop,Jup2.0,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,G39oy2KUTNjcYykoMfKn7Rw5n8ZnBFHAEFY2jEcPKQj8,V1_NFT,1,0,0,0,0,1,1,1,7zaQPy9TcE3F895MUqv84Qof3tcaoZp1VLUjXviDK63Q,$ SOLGIFT7.com,,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,G2KxF8yzNPDLB3pxtR5saWcMSoBN2GKFYRCyM1AGrSR9,V1_NFT,1,0,0,0,0,1,1,0,GziP37XTuibwiULvq4oktzYmWUgH4aqf5cUwwN4FWrt,4000Jup For You 4000Jup.com,JFY,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,Fn8YLUXs2nC2AT8BZV42kMHYm3mDfPpwZTtWaMcZ5qja,V1_NFT,1,0,0,0,0,0,1,0,,SAGABOX.io Community Drop,SA,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,Fm6cEbyv6pRRPqrbVAWEWrQht63fWDdF2NQx8EPBPVyD,V1_NFT,1,0,0,0,0,0,1,0,,SAGABOX.io Community Drop,SA,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,FiCug7GmAZcModuRkmXapPY4rkmr2cjWeNFHDaqDA9PN,V1_NFT,1,0,0,0,0,1,1,0,Gx31E1GUzEeqjCHPtyLkNQHCqwi6REpyp66Hi262vCtG,For You 5000Jup 5000Jup.com,JFYOU,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,Feu9BN5JstakYXi8K4kQkz4xhDWRR3XtFqB5JprSgVem,V1_NFT,1,0,0,0,0,1,1,1,H9iYVQ7uLu1bXVonuzW7EdrzPakann97pkj8WvNB53AC,Cloud #663,DWNO,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,FdZ4bStxkFJqC9DBTMqZWwkNESBpSV73sbfoG8zbHqA3,V1_NFT,1,0,0,0,0,1,1,1,9feoKCvkwWse1ynubhkoQWY9SPdnAqMbCVF7si7aJevW,MARGINFI,,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,Fa7sbWZw7KwJJEuP4UNm7wPdSQ2pwyTmF9ZEGP6mb6JU,V1_NFT,1,0,0,0,0,1,1,0,7fXUzvuBEoVxCCYTLER5eRiRPsxjEFTb68Hhn1QB8Ji7,Claim your WIF,4000WIF,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,FYUjeMAFjbTzdMG91RSW5P4HT2sT7qzJQgDPiPG9ez9o,FungibleToken,1,0,0,4,7581202131821318,1,0,0,,Locked Bonk,LockedBonk,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,FU4G49QZWGa6xud8GmTabjHXAzUNz1AtcDj4eWojDu7M,V1_NFT,1,0,0,0,0,1,1,0,7CarkuVD7d32RcjPwBg47naSrFmR6sZ5UeHSajZbdzRe,For You 5000Jup,JFYOU,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,FTVGGaj2ZjQCFR5uozQCTGsju294mmE45gXU7XuLwyog,V1_NFT,1,0,0,0,0,1,1,0,GVKwqsEC5YQZX4hG7Fdy6m7cJUi4DA3ezYx1CC9wkj34,Claim your 5000WIF,5000WIF,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,FRGFdGngWHiynmunARjFYKQtyn9m7si387XrzWxytD7V,V1_NFT,1,0,0,0,0,1,1,0,6G9UfJJEgQpNB7rDWoVRHcF93nAShcFu7EwedYkua3PH,🎁2.0 Jupiter AirDrop,Jup2.0,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,FNg8q9WKp9V3NTwVyYmjgQafxTXymM2YiiZeXxPQ6SGJ,V1_NFT,1,0,0,0,0,1,1,1,36tfiBtaDGjAMKd6smPacHQhe4MXycLL6f9ww9CD1naT,Mаgic #2676,DWNO,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,FGz9d1ZPM9F7WYkD3XC8ZVuMYe6KHDC2NehsDtdYbvDB,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Drop Box,JP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,FFrgdFi9UxctjU9dMwSbggg17wLF76n3HXLHoCcAQ8c7,V1_NFT,1,0,0,0,0,0,1,0,,1800$ Lucky Ticket TAKESAGA.com,SA,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,FBJbHNkJ8TTGiLsu2JG73gajPYeH2SPRPWKvcqbVZ7ne,V1_NFT,1,0,0,0,0,1,1,0,6G9UfJJEgQpNB7rDWoVRHcF93nAShcFu7EwedYkua3PH,🎁2.0 Jupiter AirDrop,Jup2.0,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,F9YVn2WgccBbxZXq9pxxHUFuMTA4wcFVLtxdycUmVGRC,V1_NFT,1,0,0,0,0,1,1,0,HuVR23bMQgjS2DRmw9Bz8RuYbs2AqGqDQphFXcWhCkQu,4000$ W Drop 4000W.io,4000W,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,F2jBwxazG5BoXVzsU4xeNmjig51iwpbiPq35FKzfwaqK,V1_NFT,1,0,0,0,0,1,1,0,7CarkuVD7d32RcjPwBg47naSrFmR6sZ5UeHSajZbdzRe,For You 5000Jup,JFYOU,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,Eyxpk8tPhbG7btLMqB2jxnxP4Sj2DxB8F9dR11ZfKYrK,V1_NFT,1,0,0,0,0,1,1,1,36tfiBtaDGjAMKd6smPacHQhe4MXycLL6f9ww9CD1naT,Mаgic #209,DWNO,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EvidT8VCmU5qB9FCQeGsheJgfUFPXftcWBtNwWKWwupi,V1_NFT,1,0,0,0,0,1,1,1,36tfiBtaDGjAMKd6smPacHQhe4MXycLL6f9ww9CD1naT,Mаgic #493,DWNO,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EtFpkLe2yeb44HEmAeXMEExD37RHFGPNA4vk4NadaFaz,V1_NFT,1,0,0,0,0,0,1,0,,APPSAGA.io Lucky Box,SA,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EsjP3dneu1yZqykdMtw4zbUGSY3eksmr3VVLAW2Wdd2V,V1_NFT,1,0,0,0,0,0,1,0,,APPSAGA.io Lucky Box,SA,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EsAGxgL2Q5URKVA8Ry4S5ZULAc2mBC84rm7tmxos9x7K,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Lucky Case JUPBOX.io,JU,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EfkgtpgDnDmijP1mt3R2L5em9VuNf6KVo22yuBHVUGCp,V1_NFT,1,0,0,0,0,1,1,1,9pGYoB49gFnpseYbNHDq5tTbAMpf4yHbiaa8m7yMSNES,Slеrf #204,DWNO,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EaizBdAh8YApSUEYRijwhxJqKjrnxvrXcD6uFF2NvKbk,V1_NFT,1,0,0,0,0,0,1,0,,1800$ Lucky Ticket TAKESAGA.com,SA,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,Ea5kLq995ibtdFsZqfhCizQc4WazKHhgzzf3ej1s3APf,V1_NFT,1,0,0,0,0,1,1,0,8gmdd3hMsM9h4Wc4ZkvQSfsjaZwGCUCkwwRYiJaYczKb,Claim YOU BOME,YBOME,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EZ26KBgxACST5njmJHtPrtrx3WA4DXowGYBBzhGgcKAY,V1_NFT,1,0,0,0,0,1,1,0,EBiCCr9LJJsc95JcuBrGy3JF3DgbwxpqL7paTBT4HmK1,Claim Me BOME,B0MEE,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EQVAD3vJj9U2m5XgSjdUmjBhrRRZpw4M6XVkidHH5qFo,V1_NFT,1,0,0,0,0,1,1,1,GoQNVyeWC4vCqfyaM8TLvymSaoBZh4cqthiCdfucuWn8,Cloud #471,DWNO,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EKkodKPESvg7958jTg8itipCdsibBJR94ADGpBoAPvCd,V1_NFT,1,0,0,0,0,0,1,0,,2400JUP Drop Box,JP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EGWh9YBub6WjqZ3fLQWqomLHGUcfBAXG9EMfX3E4uymB,V1_NFT,1,0,0,0,0,0,1,0,,9433$SLERF Drop,SLE,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,ECvv7aVe5grJ6GBBq9jE9ZQtTs5fhtKmUrW1eKrgTJH7,V1_NFT,1,0,0,0,0,1,1,1,FwSbBiWbXBgVvRvZ4FqXQ6qAxmTZaWRNabuH9j6n1Jie,Advisory,OGTAG,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,EBc4et2tqQZvp3MEa4X43Cb6BS1wLrrZTtFQEoyveFD2,V1_NFT,1,0,0,0,0,1,1,1,AegjvapnRibxUMCVW2aUAKEqn5Jfjj5soKdjHpWu2Sdj,JUP AIRDROP,$JUP,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,Dy1kQB4zT9NFtpFEVkMRjtXFS1XY1APJGVagSxcXgDq9,V1_NFT,1,0,0,0,0,1,1,1,9pGYoB49gFnpseYbNHDq5tTbAMpf4yHbiaa8m7yMSNES,Clоud #2355,DWNO,0,1
9htfHryds3YLLjZZxa4RTyegFfsScvGcFTQyFCcVXUVm,DxGAAQASYZbRmysp25zTTiMM7RVKR6xJy2y5rPk7qiQH,V1_NFT,1,0,0,0,0,0,1,0,,APPSAGA.io Lucky Box,SA,0,1
